id,channel,value,datetime
9792826,4,458,2023-09-26 03:01:37.000000
9792827,5,721,2023-09-26 03:01:37.000000
9792828,6,999,2023-09-26 03:01:37.000000
9792829,1,0.02,2023-09-26 03:03:39.000000
9792830,2,0.0228,2023-09-26 03:03:39.000000
9792831,3,-0.0936,2023-09-26 03:03:39.000000
9792832,4,458,2023-09-26 03:03:39.000000
9792833,5,721,2023-09-26 03:03:39.000000
9792834,6,1000,2023-09-26 03:03:39.000000
9792835,1,0.02,2023-09-26 03:06:42.000000
9792836,2,0.0228,2023-09-26 03:06:42.000000
9792837,3,-0.0739,2023-09-26 03:06:42.000000
9792838,4,458,2023-09-26 03:06:42.000000
9792839,5,721,2023-09-26 03:06:42.000000
9792840,6,999,2023-09-26 03:06:42.000000
9792841,1,0.02,2023-09-26 03:07:44.000000
9792842,2,0.0228,2023-09-26 03:07:44.000000
9792843,3,-0.0134,2023-09-26 03:07:44.000000
9792844,4,458,2023-09-26 03:07:44.000000
9792845,5,721,2023-09-26 03:07:44.000000
9792846,6,999,2023-09-26 03:07:44.000000
9792847,1,0.02,2023-09-26 03:10:47.000000
9792848,2,0.0228,2023-09-26 03:10:47.000000
9792849,3,-0.0826,2023-09-26 03:10:47.000000
9792850,4,458,2023-09-26 03:10:47.000000
9792851,5,720,2023-09-26 03:10:47.000000
9792852,6,999,2023-09-26 03:10:47.000000
9792853,1,0.02,2023-09-26 03:11:49.000000
9792854,2,0.0228,2023-09-26 03:11:49.000000
9792855,3,-0.0739,2023-09-26 03:11:49.000000
9792856,4,458,2023-09-26 03:11:49.000000
9792857,5,721,2023-09-26 03:11:49.000000
9792858,6,999,2023-09-26 03:11:49.000000
9792859,1,0.02,2023-09-26 03:14:52.000000
9792860,2,0.0228,2023-09-26 03:14:52.000000
9792861,3,-0.0677,2023-09-26 03:14:52.000000
9792862,4,457,2023-09-26 03:14:52.000000
9792863,5,720,2023-09-26 03:14:52.000000
9792864,6,999,2023-09-26 03:14:52.000000
9792865,1,0.02,2023-09-26 03:15:53.000000
9792866,2,0.0228,2023-09-26 03:15:53.000000
9792867,3,-0.0714,2023-09-26 03:15:53.000000
9792868,4,457,2023-09-26 03:15:53.000000
9792869,5,721,2023-09-26 03:15:53.000000
9792870,6,999,2023-09-26 03:15:53.000000
9792871,1,0.02,2023-09-26 03:17:55.000000
9792872,2,0.0228,2023-09-26 03:17:55.000000
9792873,3,-0.0431,2023-09-26 03:17:55.000000
9792874,4,457,2023-09-26 03:17:55.000000
9792875,5,720,2023-09-26 03:17:55.000000
9792876,6,999,2023-09-26 03:17:55.000000
9792877,1,0.02,2023-09-26 03:19:58.000000
9792878,2,0.0228,2023-09-26 03:19:58.000000
9792879,3,-0.0356,2023-09-26 03:19:58.000000
9792880,4,457,2023-09-26 03:19:58.000000
9792881,5,721,2023-09-26 03:19:58.000000
9792882,6,999,2023-09-26 03:19:58.000000
9792883,1,0.02,2023-09-26 03:22:01.000000
9792884,2,0.0228,2023-09-26 03:22:01.000000
9792885,3,0.00507,2023-09-26 03:22:01.000000
9792886,4,457,2023-09-26 03:22:01.000000
9792887,5,720,2023-09-26 03:22:01.000000
9792888,6,999,2023-09-26 03:22:01.000000
9792889,1,0.02,2023-09-26 03:25:04.000000
9792890,2,0.0229,2023-09-26 03:25:04.000000
9792891,3,-0.129,2023-09-26 03:25:04.000000
9792892,4,457,2023-09-26 03:25:04.000000
9792893,5,721,2023-09-26 03:25:04.000000
9792894,6,999,2023-09-26 03:25:04.000000
9792895,1,0.02,2023-09-26 03:26:06.000000
9792896,2,0.0229,2023-09-26 03:26:06.000000
9792897,3,-0.0776,2023-09-26 03:26:06.000000
9792898,4,457,2023-09-26 03:26:06.000000
9792899,5,721,2023-09-26 03:26:06.000000
9792900,6,999,2023-09-26 03:26:06.000000
9792901,1,0.02,2023-09-26 03:29:09.000000
9792902,2,0.0229,2023-09-26 03:29:09.000000
9792903,3,-0.0776,2023-09-26 03:29:09.000000
9792904,4,457,2023-09-26 03:29:09.000000
9792905,5,720,2023-09-26 03:29:09.000000
9792906,6,999,2023-09-26 03:29:09.000000
9792907,1,0.02,2023-09-26 03:30:10.000000
9792908,2,0.0229,2023-09-26 03:30:10.000000
9792909,3,-0.059,2023-09-26 03:30:10.000000
9792910,4,457,2023-09-26 03:30:10.000000
9792911,5,720,2023-09-26 03:30:10.000000
9792912,6,999,2023-09-26 03:30:10.000000
9792913,1,0.02,2023-09-26 03:33:14.000000
9792914,2,0.0229,2023-09-26 03:33:14.000000
9792915,3,-0.037,2023-09-26 03:33:14.000000
9792916,4,457,2023-09-26 03:33:14.000000
9792917,5,720,2023-09-26 03:33:14.000000
9792918,6,999,2023-09-26 03:33:14.000000
9792919,1,0.02,2023-09-26 03:34:15.000000
9792920,2,0.0229,2023-09-26 03:34:15.000000
9792921,3,-0.0714,2023-09-26 03:34:15.000000
9792922,4,457,2023-09-26 03:34:15.000000
9792923,5,720,2023-09-26 03:34:15.000000
9792924,6,999,2023-09-26 03:34:15.000000
9792925,1,0.02,2023-09-26 03:36:17.000000
9792926,2,0.0229,2023-09-26 03:36:17.000000
9792927,3,-0.0344,2023-09-26 03:36:17.000000
9792928,4,456,2023-09-26 03:36:17.000000
9792929,5,720,2023-09-26 03:36:17.000000
9792930,6,999,2023-09-26 03:36:17.000000
9792931,1,0.02,2023-09-26 03:39:21.000000
9792932,2,0.0229,2023-09-26 03:39:21.000000
9792933,3,-0.0826,2023-09-26 03:39:21.000000
9792934,4,456,2023-09-26 03:39:21.000000
9792935,5,720,2023-09-26 03:39:21.000000
9792936,6,999,2023-09-26 03:39:21.000000
9792937,1,0.02,2023-09-26 03:40:22.000000
9792938,2,0.0229,2023-09-26 03:40:22.000000
9792939,3,-0.0159,2023-09-26 03:40:22.000000
9792940,4,456,2023-09-26 03:40:22.000000
9792941,5,720,2023-09-26 03:40:22.000000
9792942,6,999,2023-09-26 03:40:22.000000
9792943,1,0.02,2023-09-26 03:43:26.000000
9792944,2,0.0229,2023-09-26 03:43:26.000000
9792945,3,-0.00238,2023-09-26 03:43:26.000000
9792946,4,456,2023-09-26 03:43:26.000000
9792947,5,720,2023-09-26 03:43:26.000000
9792948,6,999,2023-09-26 03:43:26.000000
9792949,1,0.02,2023-09-26 03:44:27.000000
9792950,2,0.0229,2023-09-26 03:44:27.000000
9792951,3,-0.0776,2023-09-26 03:44:27.000000
9792952,4,456,2023-09-26 03:44:27.000000
9792953,5,720,2023-09-26 03:44:27.000000
9792954,6,999,2023-09-26 03:44:27.000000
9792955,1,0.02,2023-09-26 03:45:28.000000
9792956,2,0.0229,2023-09-26 03:45:28.000000
9792957,3,-0.101,2023-09-26 03:45:28.000000
9792958,4,456,2023-09-26 03:45:28.000000
9792959,5,720,2023-09-26 03:45:28.000000
9792960,6,999,2023-09-26 03:45:28.000000
9792961,1,0.02,2023-09-26 03:46:29.000000
9792962,2,0.0229,2023-09-26 03:46:29.000000
9792963,3,-0.0492,2023-09-26 03:46:29.000000
9792964,4,456,2023-09-26 03:46:29.000000
9792965,5,720,2023-09-26 03:46:29.000000
9792966,6,999,2023-09-26 03:46:29.000000
9792967,1,0.02,2023-09-26 03:47:31.000000
9792968,2,0.023,2023-09-26 03:47:31.000000
9792969,3,-0.0134,2023-09-26 03:47:31.000000
9792970,4,456,2023-09-26 03:47:31.000000
9792971,5,720,2023-09-26 03:47:31.000000
9792972,6,999,2023-09-26 03:47:31.000000
9792973,1,0.02,2023-09-26 03:51:35.000000
9792974,2,0.023,2023-09-26 03:51:35.000000
9792975,3,-0.0246,2023-09-26 03:51:35.000000
9792976,4,456,2023-09-26 03:51:35.000000
9792977,5,720,2023-09-26 03:51:35.000000
9792978,6,999,2023-09-26 03:51:35.000000
9792979,1,0.02,2023-09-26 03:52:36.000000
9792980,2,0.023,2023-09-26 03:52:36.000000
9792981,3,-0.0295,2023-09-26 03:52:36.000000
9792982,4,456,2023-09-26 03:52:36.000000
9792983,5,720,2023-09-26 03:52:36.000000
9792984,6,999,2023-09-26 03:52:36.000000
9792985,1,0.02,2023-09-26 03:55:40.000000
9792986,2,0.023,2023-09-26 03:55:40.000000
9792987,3,-0.0812,2023-09-26 03:55:40.000000
9792988,4,456,2023-09-26 03:55:40.000000
9792989,5,720,2023-09-26 03:55:40.000000
9792990,6,999,2023-09-26 03:55:40.000000
9792991,1,0.02,2023-09-26 03:56:42.000000
9792992,2,0.023,2023-09-26 03:56:42.000000
9792993,3,-0.0615,2023-09-26 03:56:42.000000
9792994,4,456,2023-09-26 03:56:42.000000
9792995,5,720,2023-09-26 03:56:42.000000
9792996,6,999,2023-09-26 03:56:42.000000
9792997,1,0.02,2023-09-26 03:58:44.000000
9792998,2,0.023,2023-09-26 03:58:44.000000
9792999,3,-0.0604,2023-09-26 03:58:44.000000
9793000,4,455,2023-09-26 03:58:44.000000
9793001,5,720,2023-09-26 03:58:44.000000
9793002,6,999,2023-09-26 03:58:44.000000
9793003,1,0.02,2023-09-26 04:00:46.000000
9793004,2,0.023,2023-09-26 04:00:46.000000
9793005,3,-0.0419,2023-09-26 04:00:46.000000
9793006,4,455,2023-09-26 04:00:46.000000
9793007,5,720,2023-09-26 04:00:46.000000
9793008,6,999,2023-09-26 04:00:46.000000
9793009,1,0.02,2023-09-26 04:02:49.000000
9793010,2,0.023,2023-09-26 04:02:49.000000
9793011,3,-0.011,2023-09-26 04:02:49.000000
9793012,4,455,2023-09-26 04:02:49.000000
9793013,5,720,2023-09-26 04:02:49.000000
9793014,6,999,2023-09-26 04:02:49.000000
9793015,1,0.02,2023-09-26 04:05:52.000000
9793016,2,0.023,2023-09-26 04:05:52.000000
9793017,3,-0.0714,2023-09-26 04:05:52.000000
9793018,4,455,2023-09-26 04:05:52.000000
9793019,5,720,2023-09-26 04:05:52.000000
9793020,6,999,2023-09-26 04:05:52.000000
9793021,1,0.02,2023-09-26 04:06:54.000000
9793022,2,0.023,2023-09-26 04:06:54.000000
9793023,3,-0.0849,2023-09-26 04:06:54.000000
9793024,4,455,2023-09-26 04:06:54.000000
9793025,5,720,2023-09-26 04:06:54.000000
9793026,6,999,2023-09-26 04:06:54.000000
9793027,1,0.02,2023-09-26 04:09:57.000000
9793028,2,0.023,2023-09-26 04:09:57.000000
9793029,3,-0.0307,2023-09-26 04:09:57.000000
9793030,4,455,2023-09-26 04:09:57.000000
9793031,5,720,2023-09-26 04:09:57.000000
9793032,6,999,2023-09-26 04:09:57.000000
9793033,1,0.02,2023-09-26 04:10:59.000000
9793034,2,0.023,2023-09-26 04:10:59.000000
9793035,3,0.00253,2023-09-26 04:10:59.000000
9793036,4,455,2023-09-26 04:10:59.000000
9793037,5,720,2023-09-26 04:10:59.000000
9793038,6,999,2023-09-26 04:10:59.000000
9793039,1,0.02,2023-09-26 04:14:02.000000
9793040,2,0.023,2023-09-26 04:14:02.000000
9793041,3,-0.0197,2023-09-26 04:14:02.000000
9793042,4,455,2023-09-26 04:14:02.000000
9793043,5,720,2023-09-26 04:14:02.000000
9793044,6,999,2023-09-26 04:14:02.000000
9793045,1,0.02,2023-09-26 04:15:04.000000
9793046,2,0.023,2023-09-26 04:15:04.000000
9793047,3,-0.0332,2023-09-26 04:15:04.000000
9793048,4,455,2023-09-26 04:15:04.000000
9793049,5,720,2023-09-26 04:15:04.000000
9793050,6,999,2023-09-26 04:15:04.000000
9793051,1,0.02,2023-09-26 04:18:07.000000
9793052,2,0.0231,2023-09-26 04:18:07.000000
9793053,3,-0.0431,2023-09-26 04:18:07.000000
9793054,4,455,2023-09-26 04:18:07.000000
9793055,5,720,2023-09-26 04:18:07.000000
9793056,6,999,2023-09-26 04:18:07.000000
9793057,1,0.02,2023-09-26 04:19:09.000000
9793058,2,0.0231,2023-09-26 04:19:09.000000
9793059,3,-0.0677,2023-09-26 04:19:09.000000
9793060,4,455,2023-09-26 04:19:09.000000
9793061,5,720,2023-09-26 04:19:09.000000
9793062,6,999,2023-09-26 04:19:09.000000
9793063,1,0.02,2023-09-26 04:21:11.000000
9793064,2,0.0231,2023-09-26 04:21:11.000000
9793065,3,-0.0788,2023-09-26 04:21:11.000000
9793066,4,454,2023-09-26 04:21:11.000000
9793067,5,720,2023-09-26 04:21:11.000000
9793068,6,999,2023-09-26 04:21:11.000000
9793069,1,0.02,2023-09-26 04:24:14.000000
9793070,2,0.0231,2023-09-26 04:24:14.000000
9793071,3,-0.0604,2023-09-26 04:24:14.000000
9793072,4,454,2023-09-26 04:24:14.000000
9793073,5,721,2023-09-26 04:24:14.000000
9793074,6,999,2023-09-26 04:24:14.000000
9793075,1,0.02,2023-09-26 04:25:16.000000
9793076,2,0.0231,2023-09-26 04:25:16.000000
9793077,3,-0.0837,2023-09-26 04:25:16.000000
9793078,4,454,2023-09-26 04:25:16.000000
9793079,5,720,2023-09-26 04:25:16.000000
9793080,6,999,2023-09-26 04:25:16.000000
9793081,1,0.02,2023-09-26 04:28:19.000000
9793082,2,0.0231,2023-09-26 04:28:19.000000
9793083,3,0.000149,2023-09-26 04:28:19.000000
9793084,4,454,2023-09-26 04:28:19.000000
9793085,5,721,2023-09-26 04:28:19.000000
9793086,6,1000,2023-09-26 04:28:19.000000
9793087,1,0.02,2023-09-26 04:29:20.000000
9793088,2,0.0231,2023-09-26 04:29:20.000000
9793089,3,-0.0985,2023-09-26 04:29:20.000000
9793090,4,454,2023-09-26 04:29:20.000000
9793091,5,720,2023-09-26 04:29:20.000000
9793092,6,999,2023-09-26 04:29:20.000000
9793093,1,0.02,2023-09-26 04:32:24.000000
9793094,2,0.0231,2023-09-26 04:32:24.000000
9793095,3,-0.11,2023-09-26 04:32:24.000000
9793096,4,454,2023-09-26 04:32:24.000000
9793097,5,720,2023-09-26 04:32:24.000000
9793098,6,999,2023-09-26 04:32:24.000000
9793099,1,0.02,2023-09-26 04:33:25.000000
9793100,2,0.0231,2023-09-26 04:33:25.000000
9793101,3,-0.0826,2023-09-26 04:33:25.000000
9793102,4,454,2023-09-26 04:33:25.000000
9793103,5,720,2023-09-26 04:33:25.000000
9793104,6,999,2023-09-26 04:33:25.000000
9793105,1,0.02,2023-09-26 04:36:29.000000
9793106,2,0.0231,2023-09-26 04:36:29.000000
9793107,3,-0.0961,2023-09-26 04:36:29.000000
9793108,4,454,2023-09-26 04:36:29.000000
9793109,5,720,2023-09-26 04:36:29.000000
9793110,6,999,2023-09-26 04:36:29.000000
9793111,1,0.02,2023-09-26 04:38:31.000000
9793112,2,0.0231,2023-09-26 04:38:31.000000
9793113,3,-0.0665,2023-09-26 04:38:31.000000
9793114,4,454,2023-09-26 04:38:31.000000
9793115,5,720,2023-09-26 04:38:31.000000
9793116,6,999,2023-09-26 04:38:31.000000
9793117,1,0.02,2023-09-26 04:39:32.000000
9793118,2,0.0231,2023-09-26 04:39:32.000000
9793119,3,-0.0861,2023-09-26 04:39:32.000000
9793120,4,454,2023-09-26 04:39:32.000000
9793121,5,720,2023-09-26 04:39:32.000000
9793122,6,1000,2023-09-26 04:39:32.000000
9793123,1,0.02,2023-09-26 04:42:36.000000
9793124,2,0.0231,2023-09-26 04:42:36.000000
9793125,3,-0.0505,2023-09-26 04:42:36.000000
9793126,4,454,2023-09-26 04:42:36.000000
9793127,5,720,2023-09-26 04:42:36.000000
9793128,6,999,2023-09-26 04:42:36.000000
9793129,1,0.02,2023-09-26 04:43:38.000000
9793130,2,0.0231,2023-09-26 04:43:38.000000
9793131,3,-0.0529,2023-09-26 04:43:38.000000
9793132,4,453,2023-09-26 04:43:38.000000
9793133,5,720,2023-09-26 04:43:38.000000
9793134,6,999,2023-09-26 04:43:38.000000
9793135,1,0.02,2023-09-26 04:46:41.000000
9793136,2,0.0232,2023-09-26 04:46:41.000000
9793137,3,-0.0973,2023-09-26 04:46:41.000000
9793138,4,453,2023-09-26 04:46:41.000000
9793139,5,720,2023-09-26 04:46:41.000000
9793140,6,998,2023-09-26 04:46:41.000000
9793141,1,0.02,2023-09-26 04:47:43.000000
9793142,2,0.0232,2023-09-26 04:47:43.000000
9793143,3,0.00998,2023-09-26 04:47:43.000000
9793144,4,453,2023-09-26 04:47:43.000000
9793145,5,720,2023-09-26 04:47:43.000000
9793146,6,999,2023-09-26 04:47:43.000000
9793147,1,0.02,2023-09-26 04:50:46.000000
9793148,2,0.0232,2023-09-26 04:50:46.000000
9793149,3,-0.0948,2023-09-26 04:50:46.000000
9793150,4,453,2023-09-26 04:50:46.000000
9793151,5,720,2023-09-26 04:50:46.000000
9793152,6,998,2023-09-26 04:50:46.000000
9793153,1,0.02,2023-09-26 04:51:47.000000
9793154,2,0.0232,2023-09-26 04:51:47.000000
9793155,3,-0.0541,2023-09-26 04:51:47.000000
9793156,4,453,2023-09-26 04:51:47.000000
9793157,5,720,2023-09-26 04:51:47.000000
9793158,6,998,2023-09-26 04:51:47.000000
9793159,1,0.02,2023-09-26 04:54:51.000000
9793160,2,0.0232,2023-09-26 04:54:51.000000
9793161,3,-0.0739,2023-09-26 04:54:51.000000
9793162,4,453,2023-09-26 04:54:51.000000
9793163,5,720,2023-09-26 04:54:51.000000
9793164,6,998,2023-09-26 04:54:51.000000
9793165,1,0.02,2023-09-26 04:56:53.000000
9793166,2,0.0232,2023-09-26 04:56:53.000000
9793167,3,-0.126,2023-09-26 04:56:53.000000
9793168,4,453,2023-09-26 04:56:53.000000
9793169,5,720,2023-09-26 04:56:53.000000
9793170,6,998,2023-09-26 04:56:53.000000
9793171,1,0.02,2023-09-26 04:58:56.000000
9793172,2,0.0233,2023-09-26 04:58:56.000000
9793173,3,-0.0826,2023-09-26 04:58:56.000000
9793174,4,453,2023-09-26 04:58:56.000000
9793175,5,720,2023-09-26 04:58:56.000000
9793176,6,998,2023-09-26 04:58:56.000000
9793177,1,0.02,2023-09-26 05:00:58.000000
9793178,2,0.0232,2023-09-26 05:00:58.000000
9793179,3,-0.0726,2023-09-26 05:00:58.000000
9793180,4,453,2023-09-26 05:00:58.000000
9793181,5,720,2023-09-26 05:00:58.000000
9793182,6,998,2023-09-26 05:00:58.000000
9793183,1,0.02,2023-09-26 05:01:59.000000
9793184,2,0.0233,2023-09-26 05:01:59.000000
9793185,3,-0.0615,2023-09-26 05:01:59.000000
9793186,4,453,2023-09-26 05:01:59.000000
9793187,5,720,2023-09-26 05:01:59.000000
9793188,6,998,2023-09-26 05:01:59.000000
9793189,1,0.02,2023-09-26 05:05:03.000000
9793190,2,0.0233,2023-09-26 05:05:03.000000
9793191,3,-0.127,2023-09-26 05:05:03.000000
9793192,4,453,2023-09-26 05:05:03.000000
9793193,5,720,2023-09-26 05:05:03.000000
9793194,6,998,2023-09-26 05:05:03.000000
9793195,1,0.02,2023-09-26 05:06:04.000000
9793196,2,0.0233,2023-09-26 05:06:04.000000
9793197,3,-0.111,2023-09-26 05:06:04.000000
9793198,4,453,2023-09-26 05:06:04.000000
9793199,5,720,2023-09-26 05:06:04.000000
9793200,6,998,2023-09-26 05:06:04.000000
9793201,1,0.02,2023-09-26 05:09:07.000000
9793202,2,0.0233,2023-09-26 05:09:07.000000
9793203,3,-0.0997,2023-09-26 05:09:07.000000
9793204,4,452,2023-09-26 05:09:07.000000
9793205,5,720,2023-09-26 05:09:07.000000
9793206,6,998,2023-09-26 05:09:07.000000
9793207,1,0.02,2023-09-26 05:11:10.000000
9793208,2,0.0233,2023-09-26 05:11:10.000000
9793209,3,-0.0468,2023-09-26 05:11:10.000000
9793210,4,452,2023-09-26 05:11:10.000000
9793211,5,720,2023-09-26 05:11:10.000000
9793212,6,998,2023-09-26 05:11:10.000000
9793213,1,0.02,2023-09-26 05:13:12.000000
9793214,2,0.0233,2023-09-26 05:13:12.000000
9793215,3,-0.0739,2023-09-26 05:13:12.000000
9793216,4,452,2023-09-26 05:13:12.000000
9793217,5,720,2023-09-26 05:13:12.000000
9793218,6,998,2023-09-26 05:13:12.000000
9793219,1,0.02,2023-09-26 05:15:14.000000
9793220,2,0.0233,2023-09-26 05:15:14.000000
9793221,3,-0.0554,2023-09-26 05:15:14.000000
9793222,4,452,2023-09-26 05:15:14.000000
9793223,5,720,2023-09-26 05:15:14.000000
9793224,6,998,2023-09-26 05:15:14.000000
9793225,1,0.02,2023-09-26 05:17:17.000000
9793226,2,0.0234,2023-09-26 05:17:17.000000
9793227,3,-0.0714,2023-09-26 05:17:17.000000
9793228,4,452,2023-09-26 05:17:17.000000
9793229,5,720,2023-09-26 05:17:17.000000
9793230,6,998,2023-09-26 05:17:17.000000
9793231,1,0.02,2023-09-26 05:19:20.000000
9793232,2,0.0234,2023-09-26 05:19:20.000000
9793233,3,-0.0887,2023-09-26 05:19:20.000000
9793234,4,452,2023-09-26 05:19:20.000000
9793235,5,720,2023-09-26 05:19:20.000000
9793236,6,998,2023-09-26 05:19:20.000000
9793237,1,0.02,2023-09-26 05:20:21.000000
9793238,2,0.0234,2023-09-26 05:20:21.000000
9793239,3,-0.0861,2023-09-26 05:20:21.000000
9793240,4,452,2023-09-26 05:20:21.000000
9793241,5,720,2023-09-26 05:20:21.000000
9793242,6,998,2023-09-26 05:20:21.000000
9793243,1,0.02,2023-09-26 05:23:25.000000
9793244,2,0.0234,2023-09-26 05:23:25.000000
9793245,3,-0.0961,2023-09-26 05:23:25.000000
9793246,4,452,2023-09-26 05:23:25.000000
9793247,5,720,2023-09-26 05:23:25.000000
9793248,6,998,2023-09-26 05:23:25.000000
9793249,1,0.02,2023-09-26 05:24:26.000000
9793250,2,0.0234,2023-09-26 05:24:26.000000
9793251,3,-0.0332,2023-09-26 05:24:26.000000
9793252,4,452,2023-09-26 05:24:26.000000
9793253,5,720,2023-09-26 05:24:26.000000
9793254,6,998,2023-09-26 05:24:26.000000
9793255,1,0.02,2023-09-26 05:28:30.000000
9793256,2,0.0234,2023-09-26 05:28:30.000000
9793257,3,-0.0653,2023-09-26 05:28:30.000000
9793258,4,452,2023-09-26 05:28:30.000000
9793259,5,720,2023-09-26 05:28:30.000000
9793260,6,998,2023-09-26 05:28:30.000000
9793261,1,0.02,2023-09-26 05:29:31.000000
9793262,2,0.0234,2023-09-26 05:29:31.000000
9793263,3,-0.037,2023-09-26 05:29:31.000000
9793264,4,451,2023-09-26 05:29:31.000000
9793265,5,721,2023-09-26 05:29:31.000000
9793266,6,998,2023-09-26 05:29:31.000000
9793267,1,0.02,2023-09-26 05:31:34.000000
9793268,2,0.0234,2023-09-26 05:31:34.000000
9793269,3,-0.037,2023-09-26 05:31:34.000000
9793270,4,451,2023-09-26 05:31:34.000000
9793271,5,720,2023-09-26 05:31:34.000000
9793272,6,998,2023-09-26 05:31:34.000000
9793273,1,0.02,2023-09-26 05:33:36.000000
9793274,2,0.0234,2023-09-26 05:33:36.000000
9793275,3,-0.111,2023-09-26 05:33:36.000000
9793276,4,451,2023-09-26 05:33:36.000000
9793277,5,720,2023-09-26 05:33:36.000000
9793278,6,998,2023-09-26 05:33:36.000000
9793279,1,0.02,2023-09-26 05:35:38.000000
9793280,2,0.0234,2023-09-26 05:35:38.000000
9793281,3,-0.0887,2023-09-26 05:35:38.000000
9793282,4,451,2023-09-26 05:35:38.000000
9793283,5,720,2023-09-26 05:35:38.000000
9793284,6,998,2023-09-26 05:35:38.000000
9793285,1,0.02,2023-09-26 05:37:41.000000
9793286,2,0.0234,2023-09-26 05:37:41.000000
9793287,3,-0.0677,2023-09-26 05:37:41.000000
9793288,4,451,2023-09-26 05:37:41.000000
9793289,5,720,2023-09-26 05:37:41.000000
9793290,6,998,2023-09-26 05:37:41.000000
9793291,1,0.02,2023-09-26 05:39:43.000000
9793292,2,0.0234,2023-09-26 05:39:43.000000
9793293,3,-0.069,2023-09-26 05:39:43.000000
9793294,4,451,2023-09-26 05:39:43.000000
9793295,5,720,2023-09-26 05:39:43.000000
9793296,6,998,2023-09-26 05:39:43.000000
9793297,1,0.02,2023-09-26 05:41:45.000000
9793298,2,0.0234,2023-09-26 05:41:45.000000
9793299,3,-0.112,2023-09-26 05:41:45.000000
9793300,4,451,2023-09-26 05:41:45.000000
9793301,5,720,2023-09-26 05:41:45.000000
9793302,6,998,2023-09-26 05:41:45.000000
9793303,1,0.02,2023-09-26 05:42:47.000000
9793304,2,0.0234,2023-09-26 05:42:47.000000
9793305,3,-0.0541,2023-09-26 05:42:47.000000
9793306,4,451,2023-09-26 05:42:47.000000
9793307,5,720,2023-09-26 05:42:47.000000
9793308,6,998,2023-09-26 05:42:47.000000
9793309,1,0.02,2023-09-26 05:46:51.000000
9793310,2,0.0234,2023-09-26 05:46:51.000000
9793311,3,-0.103,2023-09-26 05:46:51.000000
9793312,4,451,2023-09-26 05:46:51.000000
9793313,5,720,2023-09-26 05:46:51.000000
9793314,6,998,2023-09-26 05:46:51.000000
9793315,1,0.02,2023-09-26 05:47:52.000000
